buyerName|buyerCountry|Evaluation|buyerFeedback|buyerProductFeedBack|buyerTranslationFeedback|downVoteCount|upVoteCount|evalData|evaluationId|responsiveness|warrantyService|functionality|status
AliExpress Shopper|UA|100||||0|0|24 Feb 2024|30068890873437439||||1
A***o|UA|100||||1|0|16 Nov 2023|30065205205068041||||1
a***z|ES|100||||0|0|16 Feb 2024|30068562080816403||||1
Ю***о|UA|100||||0|0|05 Mar 2024|30069074688761752||||1
AliExpress Shopper|PL|100||||0|0|21 Feb 2024|30069091314451641||||1
AliExpress Shopper|CZ|100||||0|0|23 Feb 2024|30068620696256050||||1
N***f|CH|100||||0|0|24 Jan 2024|30067719368605959||||1
m***m|ES|100||||0|0|13 Mar 2024|30069530232864707||||1
C***l|FR|100||||0|0|08 Mar 2024|30069288679788470||||1
P***r|CZ|100||||0|0|18 Dec 2023|60077458251936023||||1
S***o|US|100||||0|0|23 Dec 2023|60077412167089415||||1
a***r|RE|100||||0|0|30 Dec 2023|60078046203474996||||1
N***v|BG|100||||0|0|03 Nov 2023|60074624903195812||||1
AliExpress Shopper|KR|100||||0|0|11 Jan 2024|50106618136911353||||1
AliExpress Shopper|UA|100||||0|0|21 Jan 2024|30067306856457013||||1
b***s|CA|100||||0|0|10 Jan 2024|60078453147392230||||1
g***r|PL|100||||0|0|28 Nov 2023|60076312785226844||||1
M***a|MX|100||||0|0|11 Feb 2024|60079009395297960||||1
L***d|FR|100||||0|0|01 Mar 2024|30068886643150417||||1
A***u|FR|100||||0|0|07 Feb 2024|30068140719766755||||1
V***j|UA|100||||0|0|07 Mar 2024|30069772190078957||||1
Х***ч|RU|100||||0|1|12 Dec 2023|50099541190470156||||1
AliExpress Shopper|CZ|100||||0|0|19 Jan 2024|30067248767111859||||1
I***o|UA|100||||0|0|28 Jan 2024|30067688326334910||||1
a***v|UA|100||||0|0|02 Mar 2024|30068959086698482||||1
AliExpress Shopper|UA|100||||0|0|04 Mar 2024|30069304071636189||||1
И***ч|RU|100||||0|1|14 Nov 2023|50094730618745134||||1
A***l|SK|100||||0|0|05 Feb 2024|30068044064761017||||1
AliExpress Shopper|CZ|100||||0|0|13 Feb 2024|30068717781462700||||1
D***d|SRB|100||||0|0|12 Nov 2023|60075437116384904||||1
D***v|UA|100||||0|0|30 Oct 2023|30065006554235381||||1
AliExpress Shopper|PL|100||||0|0|23 Nov 2023|30065388081838249||||1
Y***a|JP|100||||0|0|04 Nov 2023|50092498704381985||||1
C***t|MX|100||||0|0|24 Feb 2024|60079629279415894||||1
M***i|PL|100||||1|0|17 Dec 2023|30066118044819033||||1
j***r|KR|100||||0|0|11 Dec 2023|50100164881759310||||1
AliExpress Shopper|CH|100||||0|0|07 Dec 2023|60076773952688615||||1
y***r|UA|100||||1|0|27 Dec 2023|60077884816177226||||1
v***n|BE|100||||0|0|12 Jan 2024|30066695437223360||||1
A***i|PL|100||||0|0|16 Jan 2024|30067111161264751||||1
P***u|FR|100||||0|0|15 Nov 2023|30064988256114206||||1
c***Q|PL|100||||0|0|22 Feb 2024|30068796803473601||||1
L***i|FR|100||||0|0|12 Nov 2023|30065351746242709||||1
С***й|UA|100||||0|0|30 Oct 2023|60074700623386563||||1
J***k|PL|100||||0|0|15 Jan 2024|30066833004421585||||1
O***r|IL|100||||0|0|05 Feb 2024|50111589789070096||||1
В***ч|RU|100||||0|0|06 Dec 2023|50099229275044787||||1
s***r|KR|100||||0|0|10 Dec 2023|50099213567352807||||1
2***r|FR|100||||0|0|01 Feb 2024|30067644604920082||||1
W***s|BR|100||||0|0|09 Mar 2024|60080010440794424||||1
Y***i|UA|100||||0|0|19 Jan 2024|30067228310787994||||1
c***c|CL|100||||0|0|03 Dec 2023|60076578287404463||||1
C***d|NO|100||||0|0|21 Mar 2024|30070552921533010||||1
AliExpress Shopper|CL|100||||0|0|07 Dec 2023|30065607482600943||||1
a***z|ES|100||||0|0|02 Feb 2024|30067905696537398||||1
a***z|PL|100||||0|0|01 Feb 2024|30068118135171072||||1
U***r|UA|100||||1|0|29 Oct 2023|60074679416867102||||1
S***y|UA|100||||0|0|29 Dec 2023|30066479986788254||||1
D***v|UA|100||||0|0|06 Mar 2024|30069392840123447||||1
AliExpress Shopper|IL|100||||0|0|15 Mar 2024|50119097659037499||||1
V***v|AZ|100||||0|0|05 Nov 2023|30064938715588814||||1
L***r|CZ|100||||0|0|03 Feb 2024|30067964412954202||||1
M***e|RO|100||||0|0|21 Feb 2024|30068785965292060||||1
D***s|BR|100||||0|0|07 Dec 2023|60076825462553023||||1
Р***а|RU|100||||0|0|25 Jan 2024|50109465782541872||||1
E***c|TR|100||||0|0|22 Nov 2023|30065179022410009||||1
V***o|UA|100||||0|0|29 Nov 2023|30065803704712138||||1
g***r|ES|100||||0|0|18 Nov 2023|30065502572752009||||1
r***s|LT|100||||0|0|19 Jan 2024|30067008613186855||||1
P***h|PL|100||||0|0|28 Dec 2023|60077878376829844||||1
V***o|LV|100||||0|0|09 Feb 2024|30068248711893333||||1
К***ч|RU|100||||0|0|08 Jan 2024|50105317148292281||||1
AliExpress Shopper|MX|100||||0|0|04 Feb 2024|60079137534466469||||1
j***n|KR|100||||0|0|28 Jan 2024|50110465635828346||||1
O***B|FR|100||||0|0|09 Nov 2023|30065258914047131||||1
AliExpress Shopper|BG|100||||0|0|12 Jan 2024|30066679843646859||||1
G***e|FR|100||||0|0|01 Mar 2024|30069162055851109||||1
r***t|FR|100||||0|0|06 Mar 2024|30069749780210763||||1
b***l|FR|100||||0|0|12 Mar 2024|30070046176359569||||1
AliExpress Shopper|PL|100||||0|0|28 Nov 2023|30065563960324194||||1
s***r|UA|100||||1|0|29 Dec 2023|60077678195847979||||1
T***a|CL|100||||0|0|20 Jan 2024|60078782803824400||||1
AliExpress Shopper|IT|100||||0|0|03 Nov 2023|60074897652994295||||1
R***k|UA|100||||0|0|01 Nov 2023|30064617418622463||||1
d***t|FR|100||||0|0|23 Feb 2024|30068858815884943||||1
s***t|FR|100||||0|0|03 Nov 2023|30064873582600669||||1
D***v|US|100||||0|0|20 Mar 2024|30070164896244861||||1
А***л|UA|100||||0|0|05 Mar 2024|30069696125369800||||1
G***o|HU|100||||0|0|21 Feb 2024|30068773104085915||||1
K***i|PL|100||||0|0|02 Nov 2023|60074902276961905||||1
s***r|TR|100||||0|0|18 Nov 2023|60075765509978467||||1
D***v|ES|100||||0|0|01 Mar 2024|30069462595615461||||1
AliExpress Shopper|PL|100||||0|0|04 Jan 2024|30066597501657061||||1
R***s|SE|100||||0|0|04 Mar 2024|30069636159470450||||1
K***s|HU|100||||0|0|18 Feb 2024|30068654406758495||||1
AliExpress Shopper|KR|100||||0|0|03 Nov 2023|50092982031851438||||1
a***r|UA|100||||1|0|12 Dec 2023|60077039973085991||||1
A***a|UA|100||||0|0|14 Jan 2024|30066779815316396||||1
А***ч|RU|100||||0|1|23 Dec 2023|50101894336408769||||1
소***r|KR|100||||0|0|12 Dec 2023|50099499941080381||||1
B***r|PL|100||||0|0|17 Feb 2024|30068377840525539||||1
C***v|CH|100||||0|0|24 Feb 2024|30069227303608293||||1
AliExpress Shopper|FR|100||||0|0|15 Nov 2023|30065417388003955||||1
J***s|PL|100||||0|0|03 Jan 2024|30066370238278243||||1
j***a|ES|100||||0|0|15 Feb 2024|30068522014274960||||1
a***a|SA|100||||0|0|06 Mar 2024|50116894972426554||||1
C***a|MX|100||||0|0|10 Dec 2023|60076974453815179||||1
G***s|MX|100||||0|0|19 Mar 2024|60080314073128559||||1
d***s|US|100||||0|0|03 Feb 2024|60079142429692519||||1
L***n|CL|100||||0|0|16 Feb 2024|60079447601261243||||1
AliExpress Shopper|IL|100||||0|0|16 Feb 2024|50113265418796407||||1
A***v|UA|100||||0|0|18 Nov 2023|60075816637759418||||1
s***r|UA|100||||0|0|25 Jan 2024|30067771737005207||||1
a***r|UA|100||||1|0|06 Jan 2024|60078319884785991||||1
A***o|CO|100||||0|0|15 Dec 2023|60077281411972494||||1
M***s|HU|100||||0|0|28 Oct 2023|60074340910170054||||1
h***i|YE|100||||0|0|02 Mar 2024|50115729511434010||||1
y***r|KR|100||||0|0|15 Dec 2023|50100253484201198||||1
Y***n|KR|100||||0|0|19 Jan 2024|50108522818493095||||1
C***a|MX|100||||0|0|01 Nov 2023|60074837142324179||||1
R***y|PL|100||||0|0|20 Jan 2024|30067250495200924||||1
P***c|HU|100||||0|0|29 Jan 2024|30067963374792202||||1
M***p|BR|100||||0|0|25 Jan 2024|60078867152570767||||1
V***y|UA|100||||0|0|13 Jan 2024|30066982325138894||||1
d***r|KR|100||||0|0|03 Jan 2024|50104572213097632||||1
R***i|SA|100||||0|0|24 Feb 2024|50114657413987488||||1
N***s|UA|100||||0|0|04 Dec 2023|30065523068703003||||1
v***v|UA|100||||0|0|28 Nov 2023|30065546480487167||||1
P***o|IT|100||||0|0|20 Dec 2023|30066445359862302||||1
a***r|UA|100||||0|0|02 Nov 2023|60074566199667077||||1
e***s|CA|100||||0|0|13 Feb 2024|60079060511720897||||1
AliExpress Shopper|IL|100||||0|0|04 Mar 2024|50116942043378614||||1
O***l|FR|100||||0|0|03 Feb 2024|30067990770667585||||1
A***n|PL|100||||0|0|15 Feb 2024|30068252681649007||||1
AliExpress Shopper|ES|100||||0|0|12 Dec 2023|30066007563572179||||1
S***r|ES|100||||0|0|16 Dec 2023|30066322906685537||||1
Б***ч|RU|100||||0|0|03 Mar 2024|50115812758994163||||1
k***r|KR|100||||0|0|06 Jan 2024|50105089066275238||||1
a***r|UA|100||||0|0|12 Mar 2024|30070056549097390||||1
D***E|KR|100||||0|0|26 Dec 2023|50103109335952882||||1
AliExpress Shopper|IL|100||||0|0|25 Feb 2024|50114519922889724||||1
Г***ч|RU|100||||0|0|28 Oct 2023|50091772188596138||||1
А***в|EE|100||||0|0|03 Feb 2024|30068250535603347||||1
g***r|KR|100||||0|0|15 Jan 2024|50107738063498937||||1
s***l|SG|100||||0|0|22 Nov 2023|60075668108907382||||1
w***y|AT|100||||0|0|07 Feb 2024|30068120453843502||||1
O***s|UK|100||||0|0|29 Oct 2023|30064757166591766||||1
1***r|ES|100||||0|0|17 Nov 2023|30065475782166979||||1
s***r|KR|100||||0|0|11 Nov 2023|50093935575152807||||1
AliExpress Shopper|BR|100||||0|0|18 Nov 2023|60075779456557531||||1
C***o|ES|100||||0|0|04 Mar 2024|30069031879635267||||1
M***n|FR|100||||0|0|10 Nov 2023|30065062764799693||||1
M***v|UA|100||||0|0|03 Dec 2023|30065696495582687||||1
I***i|PL|100||||0|0|09 Dec 2023|30065919557517570||||1
R***i|IL|100||||0|0|29 Jan 2024|50109573519123151||||1
a***r|KR|100||||0|0|06 Dec 2023|50098650298624676||||1
i***r|UA|100||||1|0|21 Dec 2023|60077315318926260||||1
AliExpress Shopper|BR|100||||0|0|29 Feb 2024|60079753846940436||||1
E***r|EU|100||||0|0|12 Jan 2024|30066919578226390||||1
M***s|RO|100||||0|0|04 Feb 2024|30068294907423845||||1
P***v|BG|100||||0|0|22 Feb 2024|30068831569733847||||1
T***n|US|100||||0|0|24 Nov 2023|50096172756121554||||1
Z***y|PL|100||||0|0|26 Feb 2024|30069309369404361||||1
D***a|PL|100||||0|0|06 Dec 2023|30065788483324900||||1
A***i|PL|100||||0|0|11 Dec 2023|30065944461985492||||1
d***n|UA|100||||0|0|16 Jan 2024|30066870226266894||||1
s***r|UA|100||||0|0|25 Jan 2024|30067771736105207||||1
К***ч|RU|100||||0|0|20 Mar 2024|50120194847120192||||1
У***ч|RU|100||||0|0|08 Dec 2023|50098796301105762||||1
r***o|ES|100||||0|0|14 Nov 2023|30064970684673141||||1
l***k|UA|100||||0|0|19 Mar 2024|30070090712209392||||1
AliExpress Shopper|FR|100||||0|0|01 Dec 2023|30065874105417729||||1
L***E|FR|100||||0|0|24 Mar 2024|30070105086304574||||1
g***r|UA|100||||0|0|24 Feb 2024|30068639875433888||||1
R***k|PL|100||||0|0|04 Mar 2024|30069333634761294||||1
L***l|US|100||||0|0|20 Mar 2024|30069878641100988||||1
U***l|CA|100||||0|0|30 Nov 2023|60076083706375946||||1
С***ч|RU|100||||0|0|23 Feb 2024|50115290089692420||||1
r***r|PL|100||||0|0|20 Mar 2024|30069895857204586||||1
I***n|IL|100||||0|0|31 Jan 2024|50110099113159819||||1
D***v|UA|100||||1|0|11 Dec 2023|30065712627535381||||1
J***z|MX|100||||0|0|25 Jan 2024|60078610535087084||||1
C***n|RO|100||||0|0|16 Nov 2023|60075675560501032||||1
S***d|UK|100||||0|0|23 Nov 2023|60075987637224988||||1
Н***ч|RU|100||||0|0|15 Mar 2024|50118291491076306||||1
Z***a|PL|100||||0|0|20 Mar 2024|30070432937663821||||1
m***n|SA|100||||0|0|23 Mar 2024|50120619274836118||||1
N***n|IL|100||||0|0|21 Jan 2024|50108129074452967||||1
A***a|SA|100||||0|0|25 Feb 2024|50115002937701313||||1
AliExpress Shopper|KR|100||||0|0|24 Nov 2023|50096275124866837||||1
M***k|CZ|100||||0|0|28 Dec 2023|60077949662158051||||1
AliExpress Shopper|RU|100||||0|0|04 Feb 2024|50111383341814075||||1
А***ч|RU|100||||0|1|10 Nov 2023|50094099748957881||||1
R***n|RO|100||||0|0|08 Mar 2024|30069293894187453||||1
f***l|IT|100||||0|0|15 Mar 2024|30069870320041771||||1
A***a|LV|100||||0|0|30 Dec 2023|60077995924252931||||1
S***i|IL|100||||0|0|08 Jan 2024|50105166791295001||||1
AliExpress Shopper|UA|100||||0|0|31 Jan 2024|30068068195235401||||1
В***й|UA|100||||0|0|16 Feb 2024|30068879708452447||||1
AliExpress Shopper|BE|100||||0|0|21 Dec 2023|60077545698185704||||1
I***A|ES|100||||0|0|28 Jan 2024|30067443032249199||||1
g***n|IL|100||||1|0|22 Dec 2023|50102614817069253||||1
Х***ч|RU|100||||0|0|06 Jan 2024|50105445729033857||||1
D***v|UA|100||||0|0|14 Nov 2023|30065149259735381||||1
AliExpress Shopper|PL|100||||0|0|18 Dec 2023|30065948281096971||||1
A***s|ES|100||||0|0|19 Dec 2023|30065969842031148||||1
T***i|MK|100||||0|0|26 Dec 2023|60077799544659758||||1
h***e|KR|100||||0|0|03 Nov 2023|50092367087633487||||1
В***ч|RU|100||||0|0|09 Nov 2023|50093974541414996||||1
O***s|UA|100||||0|0|09 Jan 2024|30066705211443467||||1
R***n|UA|100||||0|0|14 Feb 2024|30068433621443021||||1
Е***ч|UA|100||||0|0|07 Nov 2023|60075106024777178||||1
d***r|CO|100||||0|0|15 Nov 2023|60075598634135656||||1
AliExpress Shopper|RU|100||||0|1|09 Nov 2023|50094238816124902||||1
g***r|KR|100||||0|0|11 Nov 2023|50094687274067349||||1
B***e|IL|100||||0|0|29 Jan 2024|50109638347551493||||1
K***z|PL|100||||0|0|17 Jan 2024|30067358199087544||||1
s***6|MX|100||||0|0|14 Nov 2023|60075524730939268||||1
A***o|UA|100||||0|0|26 Nov 2023|60075852958378056||||1
Б***ч|RU|100||||0|0|21 Nov 2023|50096206504339277||||1
Ю***к|UA|100||||0|0|19 Mar 2024|60080321492825942||||1
V***o|MX|100||||0|0|15 Nov 2023|60075599543239515||||1
M***i|US|100||||0|0|17 Nov 2023|60075737959850079||||1
p***t|UA|100||||0|0|27 Nov 2023|30065758164082808||||1
D***a|UA|100||||1|0|28 Oct 2023|30064724030977554||||1
m***u|SA|100||||0|0|14 Nov 2023|50094640720063459||||1
R***1|PL|100||||0|0|31 Dec 2023|30066482870104106||||1
C***e|ES|100||||0|0|09 Feb 2024|30068546579784057||||1
D***v|UA|100||||0|0|25 Nov 2023|30065265448135381||||1
J***i|PL|100||||0|0|05 Dec 2023|30065758480353402||||1
AliExpress Shopper|NL|100||||0|0|12 Feb 2024|30068372062223884||||1
P***i|PL|100||||0|0|01 Mar 2024|30068917090273083||||1
d***n|IL|100||||0|0|26 Jan 2024|50109613715270795||||1
S***v|LT|100||||0|0|11 Nov 2023|60075092587711343||||1
S***o|MX|100||||0|0|09 Jan 2024|60078437238545634||||1
M***k|PL|100||||0|0|05 Dec 2023|30065975376328292||||1
V***v|BG|100||||0|0|18 Feb 2024|30068938921667831||||1
V***S|UA|100||||0|0|14 Nov 2023|60075577412841230||||1
e***.|CA|100||||0|0|13 Feb 2024|60079348288356610||||1
AliExpress Shopper|KR|100||||0|0|22 Jan 2024|50108263127673909||||1
S***i|IT|100||||0|0|11 Mar 2024|30069679155148373||||1
К***ч|RU|100||||0|0|09 Jan 2024|50105807010155809||||1
L***k|PL|100||||0|0|30 Nov 2023|30065628002795832||||1
S***z|ES|100||||0|0|12 Dec 2023|30065756212305657||||1
w***r|UA|100||||0|0|04 Nov 2023|60074953288288912||||1
С***ч|RU|100||||0|1|02 Nov 2023|50092832877536326||||1
V***v|AZ|100||||0|0|14 Dec 2023|50100109842593068||||1
AliExpress Shopper|PL|100||||0|0|21 Jan 2024|30067323954971470||||1
A***h|UA|100||||0|0|05 Feb 2024|30068050849563570||||1
기***손|KR|100||||0|0|15 Dec 2023|50100645745093902||||1
Б***ч|RU|100||||0|1|18 Dec 2023|50101131362081965||||1
P***r|PL|100||||0|0|17 Jan 2024|30067121910487361||||1
А***ч|RU|100||||0|0|02 Nov 2023|50092596121147906||||1
B***o|ES|100||||0|0|19 Dec 2023|30066173281511888||||1
D***a|BR|100||||0|0|22 Nov 2023|60076007458393188||||1
P***e|AU|100||||0|0|03 Jan 2024|60077852532788649||||1
N***S|FR|100||||0|0|23 Jan 2024|30067413999371156||||1
D***k|UK|100||||0|0|17 Feb 2024|30068618020518534||||1
H***i|SA|100||||0|0|11 Feb 2024|50111951966757677||||1
M***i|IL|100||||1|0|02 Jan 2024|50104326666135288||||1
f***m|KR|100||||0|0|23 Mar 2024|50120195316404694||||1
k***k|UA|100||||1|0|16 Nov 2023|30065237195003438||||1
O***k|CZ|100||||0|0|10 Jan 2024|30066599413396604||||1
AliExpress Shopper|CZ|100||||0|0|10 Feb 2024|30068569338868980||||1
А***в|PL|100||||0|0|25 Mar 2024|30070397211289001||||1
Л***й|RU|100||||0|0|29 Nov 2023|50097820898827897||||1
정***이|KR|100||||0|0|17 Feb 2024|50114094024680737||||1
AliExpress Shopper|ES|100||||0|0|04 Jan 2024|30066840500404540||||1
AliExpress Shopper|MX|100||||0|0|24 Nov 2023|60076087182925767||||1
А***ч|RU|100||||0|0|13 Feb 2024|50113430494169455||||1
e***b|LB|100||||0|0|15 Dec 2023|60077237578640507||||1
AliExpress Shopper|PL|100||||0|0|30 Nov 2023|30065861384470880||||1
v***r|NL|100||||0|0|14 Nov 2023|60075549104812788||||1
Р***к|UA|100||||0|0|18 Nov 2023|60075754005612524||||1
AliExpress Shopper|DE|100||||0|0|18 Nov 2023|60075809031987557||||1
Б***ч|RU|100||||0|0|19 Jan 2024|50107671104558315||||1
J***A|ES|100||||0|0|14 Feb 2024|30068202649975024||||1
И***ч|RU|100||||0|1|02 Nov 2023|50092559304888713||||1
7***r|KR|100||||0|0|21 Feb 2024|50114209881850329||||1
AliExpress Shopper|IT|100||||0|0|29 Jan 2024|30067707600535355||||1
AliExpress Shopper|ES|100||||0|0|14 Nov 2023|30064961013445682||||1
C***e|FR|100||||0|0|23 Feb 2024|30069182988665069||||1
L***i|BR|100||||0|0|27 Dec 2023|60077883090161073||||1
AliExpress Shopper|KR|100||||0|0|03 Jan 2024|50104450753044232||||1
